suite_name,model_name,base_parameters,result_type,result_parameter,mean_value,std_value,cv_value,dynamicoption,n_prompt,n_gen
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 960, ""n_gen"": 128}",pp,960,141.81,0.1,0.07051688879486638,8,960,128
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 64, ""n_gen"": 128}",tg,128,40.51,0.09,0.2221673660824488,7,64,128
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 128, ""n_gen"": 128}",tg,128,41.62,0.16,0.3844305622296973,7,128,128
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 192, ""n_gen"": 128}",tg,128,41.13,0.13,0.3160709944079747,7,192,128
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 256, ""n_gen"": 128}",tg,128,41.78,0.04,0.09573958831977022,7,256,128
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 320, ""n_gen"": 128}",tg,128,41.8,0.16,0.38277511961722493,7,320,128
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 384, ""n_gen"": 128}",tg,128,40.77,0.07,0.17169487368162864,7,384,128
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 448, ""n_gen"": 128}",tg,128,41.57,0.37,0.8900649506855907,7,448,128
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 512, ""n_gen"": 128}",tg,128,40.77,0.02,0.04905567819475104,7,512,128
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 576, ""n_gen"": 128}",tg,128,41.75,0.08,0.19161676646706588,7,576,128
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 640, ""n_gen"": 128}",tg,128,41.52,0.03,0.0722543352601156,7,640,128
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 704, ""n_gen"": 128}",tg,128,41.64,0.12,0.2881844380403458,7,704,128
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 768, ""n_gen"": 128}",tg,128,41.0,0.2,0.4878048780487805,7,768,128
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 832, ""n_gen"": 128}",tg,128,41.0,0.09,0.2195121951219512,7,832,128
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 896, ""n_gen"": 128}",tg,128,40.86,0.08,0.19579050416054822,7,896,128
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 960, ""n_gen"": 128}",tg,128,40.87,0.06,0.14680694886224616,7,960,128
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 1024, ""n_gen"": 128}",tg,128,41.22,0.14,0.33964095099466285,7,1024,128
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 64, ""n_gen"": 128}",tg,128,41.6,0.09,0.21634615384615383,8,64,128
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 128, ""n_gen"": 128}",tg,128,41.8,0.14,0.3349282296650718,8,128,128
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 192, ""n_gen"": 128}",tg,128,41.76,0.11,0.26340996168582376,8,192,128
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 256, ""n_gen"": 128}",tg,128,41.39,0.04,0.09664170089393573,8,256,128
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 320, ""n_gen"": 128}",tg,128,41.69,0.07,0.16790597265531304,8,320,128
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 384, ""n_gen"": 128}",tg,128,41.56,0.07,0.16843118383060637,8,384,128
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 448, ""n_gen"": 128}",tg,128,41.72,0.06,0.14381591562799617,8,448,128
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 512, ""n_gen"": 128}",tg,128,41.95,0.03,0.07151370679380213,8,512,128
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 576, ""n_gen"": 128}",tg,128,41.8,0.21,0.5023923444976076,8,576,128
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 640, ""n_gen"": 128}",tg,128,41.9,0.07,0.16706443914081145,8,640,128
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 704, ""n_gen"": 128}",tg,128,41.57,0.08,0.19244647582391147,8,704,128
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 768, ""n_gen"": 128}",tg,128,40.77,0.23,0.5641402992396369,8,768,128
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 832, ""n_gen"": 128}",tg,128,41.82,0.05,0.11956001912960307,8,832,128
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 896, ""n_gen"": 128}",tg,128,42.15,0.05,0.11862396204033215,8,896,128
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 960, ""n_gen"": 128}",tg,128,42.01,0.11,0.26184241847179246,8,960,128
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 1024, ""n_gen"": 128}",tg,128,41.9,0.08,0.1909307875894988,8,1024,128
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 64, ""n_gen"": 32}",tg,32,42.92,0.09,0.2096924510717614,7,64,32
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 128, ""n_gen"": 32}",tg,32,42.31,0.53,1.2526589458756796,7,128,32
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 192, ""n_gen"": 32}",tg,32,42.92,0.08,0.1863932898415657,7,192,32
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 256, ""n_gen"": 32}",tg,32,41.96,0.04,0.09532888465204957,7,256,32
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 320, ""n_gen"": 32}",tg,32,42.68,0.09,0.21087160262417992,7,320,32
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 384, ""n_gen"": 32}",tg,32,41.66,0.09,0.21603456553048486,7,384,32
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 448, ""n_gen"": 32}",tg,32,42.78,0.07,0.16362786348761105,7,448,32
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 512, ""n_gen"": 32}",tg,32,41.98,0.04,0.09528346831824679,7,512,32
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 576, ""n_gen"": 32}",tg,32,41.6,0.15,0.3605769230769231,7,576,32
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 640, ""n_gen"": 32}",tg,32,42.91,0.1,0.23304591004427874,7,640,32
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 704, ""n_gen"": 32}",tg,32,42.58,0.41,0.9628933771723814,7,704,32
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 768, ""n_gen"": 32}",tg,32,42.28,0.13,0.30747398297067174,7,768,32
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 832, ""n_gen"": 32}",tg,32,42.16,0.08,0.189753320683112,7,832,32
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 896, ""n_gen"": 32}",tg,32,42.79,0.13,0.30380930123860717,7,896,32
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 960, ""n_gen"": 32}",tg,32,42.1,0.38,0.9026128266033254,7,960,32
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 1024, ""n_gen"": 32}",tg,32,42.63,0.11,0.2580342481820314,7,1024,32
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 64, ""n_gen"": 32}",tg,32,43.02,0.1,0.23245002324500233,8,64,32
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 128, ""n_gen"": 32}",tg,32,43.23,0.1,0.23132084200786496,8,128,32
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 192, ""n_gen"": 32}",tg,32,42.74,0.04,0.09358914365933552,8,192,32
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 256, ""n_gen"": 32}",tg,32,42.87,0.02,0.046652670865407045,8,256,32
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 320, ""n_gen"": 32}",tg,32,42.14,0.08,0.18984337921214997,8,320,32
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 384, ""n_gen"": 32}",tg,32,43.03,0.04,0.09295840111550081,8,384,32
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 448, ""n_gen"": 32}",tg,32,42.87,0.04,0.09330534173081409,8,448,32
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 512, ""n_gen"": 32}",tg,32,41.96,0.19,0.4528122020972355,8,512,32
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 576, ""n_gen"": 32}",tg,32,41.89,0.08,0.190976366674624,8,576,32
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 640, ""n_gen"": 32}",tg,32,42.14,0.06,0.14238253440911247,8,640,32
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 704, ""n_gen"": 32}",tg,32,42.94,0.02,0.04657661853749418,8,704,32
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 768, ""n_gen"": 32}",tg,32,43.14,0.05,0.11590171534538712,8,768,32
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 832, ""n_gen"": 32}",tg,32,43.25,0.08,0.18497109826589594,8,832,32
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 896, ""n_gen"": 32}",tg,32,42.91,0.21,0.4893964110929854,8,896,32
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 960, ""n_gen"": 32}",tg,32,42.73,0.06,0.14041656915516032,8,960,32
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 1024, ""n_gen"": 32}",tg,32,42.71,0.07,0.16389604308124564,8,1024,32
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 64, ""n_gen"": 64}",tg,64,42.25,0.04,0.09467455621301775,7,64,64
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 128, ""n_gen"": 64}",tg,64,42.02,0.16,0.38077106139933364,7,128,64
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 192, ""n_gen"": 64}",tg,64,42.69,0.03,0.07027406886858749,7,192,64
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 256, ""n_gen"": 64}",tg,64,41.82,0.13,0.31085604973696795,7,256,64
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 320, ""n_gen"": 64}",tg,64,42.29,0.17,0.4019862851738,7,320,64
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 384, ""n_gen"": 64}",tg,64,42.76,0.05,0.11693171188026194,7,384,64
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 448, ""n_gen"": 64}",tg,64,42.23,0.27,0.6393559081221881,7,448,64
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 512, ""n_gen"": 64}",tg,64,42.67,0.07,0.1640496836184673,7,512,64
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 576, ""n_gen"": 64}",tg,64,42.35,0.33,0.7792207792207793,7,576,64
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 640, ""n_gen"": 64}",tg,64,41.86,0.1,0.23889154323936934,7,640,64
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 704, ""n_gen"": 64}",tg,64,42.78,0.05,0.1168770453482936,7,704,64
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 768, ""n_gen"": 64}",tg,64,42.45,0.05,0.11778563015312131,7,768,64
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 832, ""n_gen"": 64}",tg,64,41.84,0.02,0.04780114722753346,7,832,64
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 896, ""n_gen"": 64}",tg,64,41.52,0.06,0.1445086705202312,7,896,64
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 960, ""n_gen"": 64}",tg,64,42.02,0.27,0.6425511661113755,7,960,64
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 1024, ""n_gen"": 64}",tg,64,41.57,0.05,0.12027904738994469,7,1024,64
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 64, ""n_gen"": 64}",tg,64,42.85,0.13,0.3033838973162194,8,64,64
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 128, ""n_gen"": 64}",tg,64,42.59,0.07,0.1643578304766377,8,128,64
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 192, ""n_gen"": 64}",tg,64,42.66,0.04,0.09376465072667604,8,192,64
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 256, ""n_gen"": 64}",tg,64,42.05,0.12,0.2853745541022592,8,256,64
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 320, ""n_gen"": 64}",tg,64,42.02,0.09,0.21418372203712513,8,320,64
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 384, ""n_gen"": 64}",tg,64,42.96,0.11,0.25605214152700184,8,384,64
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 448, ""n_gen"": 64}",tg,64,42.83,0.07,0.16343684333411163,8,448,64
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 512, ""n_gen"": 64}",tg,64,42.8,0.06,0.14018691588785048,8,512,64
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 576, ""n_gen"": 64}",tg,64,42.4,0.35,0.8254716981132075,8,576,64
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 640, ""n_gen"": 64}",tg,64,42.44,0.04,0.09425070688030161,8,640,64
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 704, ""n_gen"": 64}",tg,64,42.0,0.17,0.4047619047619048,8,704,64
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 768, ""n_gen"": 64}",tg,64,41.74,0.04,0.095831336847149,8,768,64
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 832, ""n_gen"": 64}",tg,64,42.23,0.03,0.07103954534690979,8,832,64
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 896, ""n_gen"": 64}",tg,64,41.35,0.03,0.07255139056831922,8,896,64
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 960, ""n_gen"": 64}",tg,64,42.55,0.15,0.35252643948296125,8,960,64
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 1024, ""n_gen"": 64}",tg,64,42.37,0.15,0.35402407363700733,8,1024,64
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 64, ""n_gen"": 96}",tg,96,41.77,0.37,0.8858032080440507,7,64,96
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 128, ""n_gen"": 96}",tg,96,40.94,0.11,0.26868588177821207,7,128,96
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 192, ""n_gen"": 96}",tg,96,41.67,0.05,0.11999040076793857,7,192,96
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 256, ""n_gen"": 96}",tg,96,41.44,0.18,0.4343629343629344,7,256,96
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 320, ""n_gen"": 96}",tg,96,40.82,0.04,0.09799118079372857,7,320,96
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 384, ""n_gen"": 96}",tg,96,41.61,0.15,0.3604902667627974,7,384,96
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 448, ""n_gen"": 96}",tg,96,42.22,0.05,0.11842728564661299,7,448,96
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 512, ""n_gen"": 96}",tg,96,40.84,0.1,0.24485798237022524,7,512,96
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 576, ""n_gen"": 96}",tg,96,41.77,0.21,0.5027531721331098,7,576,96
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 640, ""n_gen"": 96}",tg,96,41.42,0.1,0.24142926122646063,7,640,96
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 704, ""n_gen"": 96}",tg,96,40.95,0.08,0.19536019536019536,7,704,96
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 768, ""n_gen"": 96}",tg,96,41.09,0.54,1.3141883669992698,7,768,96
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 832, ""n_gen"": 96}",tg,96,41.37,0.1,0.24172105390379506,7,832,96
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 896, ""n_gen"": 96}",tg,96,42.2,0.02,0.04739336492890995,7,896,96
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 960, ""n_gen"": 96}",tg,96,41.25,0.03,0.07272727272727272,7,960,96
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 7, ""n_prompt"": 1024, ""n_gen"": 96}",tg,96,41.24,0.04,0.09699321047526674,7,1024,96
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 64, ""n_gen"": 96}",tg,96,42.03,0.05,0.11896264572924102,8,64,96
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 128, ""n_gen"": 96}",tg,96,41.85,0.09,0.21505376344086022,8,128,96
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 192, ""n_gen"": 96}",tg,96,41.09,0.1,0.24336821611097592,8,192,96
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 256, ""n_gen"": 96}",tg,96,42.16,0.03,0.07115749525616698,8,256,96
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 320, ""n_gen"": 96}",tg,96,42.07,0.03,0.07130972189208462,8,320,96
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 384, ""n_gen"": 96}",tg,96,41.89,0.08,0.190976366674624,8,384,96
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 448, ""n_gen"": 96}",tg,96,42.15,0.11,0.2609727164887307,8,448,96
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 512, ""n_gen"": 96}",tg,96,42.14,0.05,0.11865211200759374,8,512,96
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 576, ""n_gen"": 96}",tg,96,41.53,0.07,0.1685528533590176,8,576,96
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 640, ""n_gen"": 96}",tg,96,40.99,0.05,0.12198097096852892,8,640,96
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 704, ""n_gen"": 96}",tg,96,41.62,0.27,0.6487265737626142,8,704,96
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 768, ""n_gen"": 96}",tg,96,41.96,0.04,0.09532888465204957,8,768,96
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 832, ""n_gen"": 96}",tg,96,41.89,0.31,0.740033420864168,8,832,96
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 896, ""n_gen"": 96}",tg,96,42.06,0.06,0.1426533523537803,8,896,96
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 960, ""n_gen"": 96}",tg,96,41.74,0.05,0.11978917105893627,8,960,96
pn_sweep_step-p64-n32_n32_dyo78,smolvlm2_256m,"{""dynamicOption"": 8, ""n_prompt"": 1024, ""n_gen"": 96}",tg,96,42.07,0.12,0.2852388875683385,8,1024,96
